FREQ,REF_AREA,VALUE,UNIT_MEASURE,UNIT_MULT,BREAKS,COVERAGE,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK
Q,GR,R,771,0,,,,2017-Q2,-2.3116,A,F,
Q,GR,R,771,0,,,,2017-Q3,-1.6063,A,F,
Q,GR,R,771,0,,,,2017-Q4,-1.2483,A,F,
Q,GR,R,771,0,,,,2018-Q1,0.5954,A,F,
Q,GR,R,771,0,,,,2018-Q2,0.7357,A,F,
Q,GR,R,771,0,,,,2018-Q3,1.292,A,F,
Q,GR,R,771,0,,,,2018-Q4,2.0712,A,F,
Q,GR,R,771,0,,,,2019-Q1,4.7964,A,F,
Q,GR,R,771,0,,,,2019-Q2,7.2451,A,F,
Q,GR,R,771,0,,,,2019-Q3,8.3543,A,F,
Q,GR,R,771,0,,,,2019-Q4,7.3807,A,F,
Q,GR,R,771,0,,,,2020-Q1,6.3444,A,F,
Q,GR,R,771,0,,,,2020-Q2,5.749,A,F,
Q,GR,R,771,0,,,,2020-Q3,5.8866,A,F,
Q,GR,R,771,0,,,,2020-Q4,5.3297,A,F,
Q,GR,R,771,0,,,,2021-Q1,6.2618,A,F,
Q,GR,R,771,0,,,,2021-Q2,6.5606,A,F,
Q,GR,R,771,0,,,,2021-Q3,6.86,A,F,
Q,GR,R,771,0,,,,2021-Q4,5.359,A,F,
Q,GR,R,771,0,,,,2022-Q1,2.4055,A,F,
Q,GR,R,771,0,,,,2022-Q2,-0.2883,A,F,
Q,GR,R,771,0,,,,2022-Q3,0.8469,A,F,
Q,GR,R,771,0,,,,2022-Q4,5.5146,A,F,
Q,GR,R,771,0,,,,2023-Q1,9.2016,A,F,
Q,GR,R,771,0,,,,2023-Q2,12.0198,A,F,
Q,GR,R,771,0,,,,2023-Q3,10.2632,A,F,
Q,GR,R,771,0,,,,2023-Q4,8.8719,A,F,
Q,GR,R,771,0,,,,2024-Q1,7.4881,A,F,
Q,GR,R,771,0,,,,2024-Q2,7.0032,A,F,
Q,GR,R,771,0,,,,2024-Q3,5.5224,A,F,
Q,GR,R,771,0,,,,2024-Q4,4.8498,A,F,
Q,GR,R,771,0,,,,2025-Q1,4.8597,A,F,
Q,GR,R,771,0,,,,2025-Q2,5.433,A,F,
Q,GR,R,771,0,,,,2025-Q3,5.7947,A,F,
Q,GR,R,771,0,,,,2025-Q4,5.8176,A,F,
Q,GR,R,771,0,,,,2026-Q1,2.6147,A,F,
Q,SE,R,771,0,,,,1971-Q1,-3.0605,A,F,
Q,SE,R,771,0,,,,1971-Q2,-1.5967,A,F,
Q,SE,R,771,0,,,,1971-Q3,-1.5739,A,F,
Q,SE,R,771,0,,,,1971-Q4,-1.7892,A,F,
Q,SE,R,771,0,,,,1972-Q1,2.2378,A,F,
Q,SE,R,771,0,,,,1972-Q2,0.9075,A,F,
Q,SE,R,771,0,,,,1972-Q3,0.9291,A,F,
Q,SE,R,771,0,,,,1972-Q4,1.7754,A,F,
Q,SE,R,771,0,,,,1973-Q1,1.2346,A,F,
Q,SE,R,771,0,,,,1973-Q2,0.6396,A,F,
Q,SE,R,771,0,,,,1973-Q3,0.7309,A,F,
Q,SE,R,771,0,,,,1973-Q4,-0.6983,A,F,
Q,SE,R,771,0,,,,1974-Q1,-2.6295,A,F,
Q,SE,R,771,0,,,,1974-Q2,-2.0069,A,F,
Q,SE,R,771,0,,,,1974-Q3,0.0095,A,F,
Q,SE,R,771,0,,,,1974-Q4,1.4103,A,F,
Q,SE,R,771,0,,,,1975-Q1,5.8865,A,F,
Q,SE,R,771,0,,,,1975-Q2,8.0756,A,F,
Q,SE,R,771,0,,,,1975-Q3,7.8677,A,F,
Q,SE,R,771,0,,,,1975-Q4,7.7475,A,F,
Q,SE,R,771,0,,,,1976-Q1,5.4929,A,F,
Q,SE,R,771,0,,,,1976-Q2,4.9644,A,F,
Q,SE,R,771,0,,,,1976-Q3,8.8247,A,F,
Q,SE,R,771,0,,,,1976-Q4,5.1929,A,F,
Q,SE,R,771,0,,,,1977-Q1,6.0283,A,F,
Q,SE,R,771,0,,,,1977-Q2,5.1529,A,F,
Q,SE,R,771,0,,,,1977-Q3,0.372,A,F,
Q,SE,R,771,0,,,,1977-Q4,3.0535,A,F,
Q,SE,R,771,0,,,,1978-Q1,-0.8995,A,F,
Q,SE,R,771,0,,,,1978-Q2,1.9615,A,F,
Q,SE,R,771,0,,,,1978-Q3,6.5792,A,F,
Q,SE,R,771,0,,,,1978-Q4,4.4891,A,F,
Q,SE,R,771,0,,,,1979-Q1,6.3735,A,F,
Q,SE,R,771,0,,,,1979-Q2,5.0922,A,F,
Q,SE,R,771,0,,,,1979-Q3,2.5537,A,F,
Q,SE,R,771,0,,,,1979-Q4,0.3601,A,F,
Q,SE,R,771,0,,,,1980-Q1,-5.223,A,F,
Q,SE,R,771,0,,,,1980-Q2,-8.7503,A,F,
Q,SE,R,771,0,,,,1980-Q3,-10.8687,A,F,
Q,SE,R,771,0,,,,1980-Q4,-13.5189,A,F,
Q,SE,R,771,0,,,,1981-Q1,-10.5249,A,F,
Q,SE,R,771,0,,,,1981-Q2,-11.5904,A,F,
Q,SE,R,771,0,,,,1981-Q3,-13.5583,A,F,
Q,SE,R,771,0,,,,1981-Q4,-10.8416,A,F,
Q,SE,R,771,0,,,,1982-Q1,-9.655,A,F,
Q,SE,R,771,0,,,,1982-Q2,-7.6303,A,F,
Q,SE,R,771,0,,,,1982-Q3,-5.1157,A,F,
Q,SE,R,771,0,,,,1982-Q4,-5.0735,A,F,
Q,SE,R,771,0,,,,1983-Q1,-6.6059,A,F,
Q,SE,R,771,0,,,,1983-Q2,-7.7687,A,F,
Q,SE,R,771,0,,,,1983-Q3,-8.8991,A,F,
Q,SE,R,771,0,,,,1983-Q4,-6.7909,A,F,
Q,SE,R,771,0,,,,1984-Q1,-5.7869,A,F,
Q,SE,R,771,0,,,,1984-Q2,-4.187,A,F,
Q,SE,R,771,0,,,,1984-Q3,-2.5041,A,F,
Q,SE,R,771,0,,,,1984-Q4,-3.1335,A,F,
Q,SE,R,771,0,,,,1985-Q1,-2.4973,A,F,
Q,SE,R,771,0,,,,1985-Q2,-3.0866,A,F,
Q,SE,R,771,0,,,,1985-Q3,-3.0934,A,F,
Q,SE,R,771,0,,,,1985-Q4,-3.3072,A,F,
Q,SE,R,771,0,,,,1986-Q1,-1.6495,A,F,
Q,SE,R,771,0,,,,1986-Q2,-1.0323,A,F,
Q,SE,R,771,0,,,,1986-Q3,1.1618,A,F,
Q,SE,R,771,0,,,,1986-Q4,5.0329,A,F,
Q,SE,R,771,0,,,,1987-Q1,8.0347,A,F,
Q,SE,R,771,0,,,,1987-Q2,8.716,A,F,
Q,SE,R,771,0,,,,1987-Q3,7.8289,A,F,
Q,SE,R,771,0,,,,1987-Q4,8.6566,A,F,
Q,SE,R,771,0,,,,1988-Q1,9.7007,A,F,
Q,SE,R,771,0,,,,1988-Q2,10.2153,A,F,
Q,SE,R,771,0,,,,1988-Q3,13.9801,A,F,
Q,SE,R,771,0,,,,1988-Q4,12.491,A,F,
Q,SE,R,771,0,,,,1989-Q1,12.9503,A,F,
Q,SE,R,771,0,,,,1989-Q2,13.4212,A,F,
Q,SE,R,771,0,,,,1989-Q3,11.3627,A,F,
Q,SE,R,771,0,,,,1989-Q4,8.9479,A,F,
Q,SE,R,771,0,,,,1990-Q1,6.0702,A,F,
Q,SE,R,771,0,,,,1990-Q2,2.503,A,F,
Q,SE,R,771,0,,,,1990-Q3,-0.3838,A,F,
Q,SE,R,771,0,,,,1990-Q4,-2.4052,A,F,
Q,SE,R,771,0,,,,1991-Q1,-1.5757,A,F,
Q,SE,R,771,0,,,,1991-Q2,-3.0723,A,F,
Q,SE,R,771,0,,,,1991-Q3,-2.8739,A,F,
Q,SE,R,771,0,,,,1991-Q4,-1.8624,A,F,
Q,SE,R,771,0,,,,1992-Q1,-8.5938,A,F,
Q,SE,R,771,0,,,,1992-Q2,-8.8709,A,F,
Q,SE,R,771,0,,,,1992-Q3,-11.9917,A,F,
Q,SE,R,771,0,,,,1992-Q4,-16.7962,A,F,
Q,SE,R,771,0,,,,1993-Q1,-19.0533,A,F,
Q,SE,R,771,0,,,,1993-Q2,-17.4606,A,F,
Q,SE,R,771,0,,,,1993-Q3,-15.1067,A,F,
Q,SE,R,771,0,,,,1993-Q4,-7.8866,A,F,
Q,SE,R,771,0,,,,1994-Q1,0.6392,A,F,
Q,SE,R,771,0,,,,1994-Q2,3.0582,A,F,
Q,SE,R,771,0,,,,1994-Q3,4.1915,A,F,
Q,SE,R,771,0,,,,1994-Q4,1.5706,A,F,
Q,SE,R,771,0,,,,1995-Q1,-0.3395,A,F,
Q,SE,R,771,0,,,,1995-Q2,-1.6173,A,F,
Q,SE,R,771,0,,,,1995-Q3,-3.3095,A,F,
Q,SE,R,771,0,,,,1995-Q4,-3.2165,A,F,
Q,SE,R,771,0,,,,1996-Q1,-1.9546,A,F,
Q,SE,R,771,0,,,,1996-Q2,-1.8458,A,F,
Q,SE,R,771,0,,,,1996-Q3,1.4702,A,F,
Q,SE,R,771,0,,,,1996-Q4,3.5635,A,F,
Q,SE,R,771,0,,,,1997-Q1,4.5876,A,F,
Q,SE,R,771,0,,,,1997-Q2,6.856,A,F,
Q,SE,R,771,0,,,,1997-Q3,6.3412,A,F,
Q,SE,R,771,0,,,,1997-Q4,5.8338,A,F,
Q,SE,R,771,0,,,,1998-Q1,8.3497,A,F,
Q,SE,R,771,0,,,,1998-Q2,8.4881,A,F,
Q,SE,R,771,0,,,,1998-Q3,10.1494,A,F,
Q,SE,R,771,0,,,,1998-Q4,12.192,A,F,
Q,SE,R,771,0,,,,1999-Q1,9.2501,A,F,
Q,SE,R,771,0,,,,1999-Q2,9.5992,A,F,
Q,SE,R,771,0,,,,1999-Q3,9.2759,A,F,
Q,SE,R,771,0,,,,1999-Q4,7.3836,A,F,
Q,SE,R,771,0,,,,2000-Q1,9.3008,A,F,
Q,SE,R,771,0,,,,2000-Q2,10.1247,A,F,
Q,SE,R,771,0,,,,2000-Q3,10.6359,A,F,
Q,SE,R,771,0,,,,2000-Q4,10.785,A,F,
Q,SE,R,771,0,,,,2001-Q1,10.3737,A,F,
Q,SE,R,771,0,,,,2001-Q2,5.5478,A,F,
Q,SE,R,771,0,,,,2001-Q3,3.7224,A,F,
Q,SE,R,771,0,,,,2001-Q4,2.1999,A,F,
Q,SE,R,771,0,,,,2002-Q1,0.8909,A,F,
Q,SE,R,771,0,,,,2002-Q2,3.2639,A,F,
Q,SE,R,771,0,,,,2002-Q3,5.3515,A,F,
Q,SE,R,771,0,,,,2002-Q4,6.8534,A,F,
Q,SE,R,771,0,,,,2003-Q1,4.8327,A,F,
Q,SE,R,771,0,,,,2003-Q2,5.0921,A,F,
Q,SE,R,771,0,,,,2003-Q3,3.862,A,F,
Q,SE,R,771,0,,,,2003-Q4,4.7939,A,F,
Q,SE,R,771,0,,,,2004-Q1,7.6316,A,F,
Q,SE,R,771,0,,,,2004-Q2,9.2783,A,F,
Q,SE,R,771,0,,,,2004-Q3,9.2032,A,F,
Q,SE,R,771,0,,,,2004-Q4,9.5066,A,F,
Q,SE,R,771,0,,,,2005-Q1,8.1477,A,F,
Q,SE,R,771,0,,,,2005-Q2,7.2519,A,F,
Q,SE,R,771,0,,,,2005-Q3,8.6488,A,F,
Q,SE,R,771,0,,,,2005-Q4,10.029,A,F,
Q,SE,R,771,0,,,,2006-Q1,13.107,A,F,
Q,SE,R,771,0,,,,2006-Q2,11.7411,A,F,
Q,SE,R,771,0,,,,2006-Q3,10.3883,A,F,
Q,SE,R,771,0,,,,2006-Q4,8.2739,A,F,
Q,SE,R,771,0,,,,2007-Q1,8.1824,A,F,
Q,SE,R,771,0,,,,2007-Q2,11.7479,A,F,
Q,SE,R,771,0,,,,2007-Q3,12.6311,A,F,
Q,SE,R,771,0,,,,2007-Q4,7.4992,A,F,
Q,SE,R,771,0,,,,2008-Q1,3.7357,A,F,
Q,SE,R,771,0,,,,2008-Q2,-0.8664,A,F,
Q,SE,R,771,0,,,,2008-Q3,-5.4362,A,F,
Q,SE,R,771,0,,,,2008-Q4,-5.9849,A,F,
Q,SE,R,771,0,,,,2009-Q1,-2.0997,A,F,
Q,SE,R,771,0,,,,2009-Q2,0.2254,A,F,
Q,SE,R,771,0,,,,2009-Q3,4.5812,A,F,
Q,SE,R,771,0,,,,2009-Q4,12.4276,A,F,
Q,SE,R,771,0,,,,2010-Q1,9.4718,A,F,
Q,SE,R,771,0,,,,2010-Q2,7.3945,A,F,
Q,SE,R,771,0,,,,2010-Q3,5.9069,A,F,
Q,SE,R,771,0,,,,2010-Q4,4.0102,A,F,
Q,SE,R,771,0,,,,2011-Q1,2.68,A,F,
Q,SE,R,771,0,,,,2011-Q2,0.827,A,F,
Q,SE,R,771,0,,,,2011-Q3,-0.9696,A,F,
Q,SE,R,771,0,,,,2011-Q4,-3.8512,A,F,
Q,SE,R,771,0,,,,2012-Q1,-2.7307,A,F,
Q,SE,R,771,0,,,,2012-Q2,-0.6934,A,F,
Q,SE,R,771,0,,,,2012-Q3,1.2022,A,F,
Q,SE,R,771,0,,,,2012-Q4,3.7485,A,F,
Q,SE,R,771,0,,,,2013-Q1,4.2196,A,F,
Q,SE,R,771,0,,,,2013-Q2,4.8282,A,F,
Q,SE,R,771,0,,,,2013-Q3,5.0423,A,F,
Q,SE,R,771,0,,,,2013-Q4,6.709,A,F,
Q,SE,R,771,0,,,,2014-Q1,8.618,A,F,
Q,SE,R,771,0,,,,2014-Q2,8.6483,A,F,
Q,SE,R,771,0,,,,2014-Q3,10.5225,A,F,
Q,SE,R,771,0,,,,2014-Q4,10.6419,A,F,
Q,SE,R,771,0,,,,2015-Q1,11.7725,A,F,
Q,SE,R,771,0,,,,2015-Q2,13.2081,A,F,
Q,SE,R,771,0,,,,2015-Q3,13.5676,A,F,
Q,SE,R,771,0,,,,2015-Q4,14.0385,A,F,
Q,SE,R,771,0,,,,2016-Q1,10.2633,A,F,
Q,SE,R,771,0,,,,2016-Q2,7.7854,A,F,
Q,SE,R,771,0,,,,2016-Q3,5.9824,A,F,
Q,SE,R,771,0,,,,2016-Q4,4.9852,A,F,
Q,SE,R,771,0,,,,2017-Q1,6.3312,A,F,
Q,SE,R,771,0,,,,2017-Q2,6.5922,A,F,
Q,SE,R,771,0,,,,2017-Q3,5.2648,A,F,
Q,SE,R,771,0,,,,2017-Q4,0.9781,A,F,
Q,SE,R,771,0,,,,2018-Q1,-2.3374,A,F,
Q,SE,R,771,0,,,,2018-Q2,-3.4946,A,F,
Q,SE,R,771,0,,,,2018-Q3,-4.1022,A,F,
Q,SE,R,771,0,,,,2018-Q4,-1.3379,A,F,
Q,SE,R,771,0,,,,2019-Q1,-0.3455,A,F,
Q,SE,R,771,0,,,,2019-Q2,0.1361,A,F,
Q,SE,R,771,0,,,,2019-Q3,1.4024,A,F,
Q,SE,R,771,0,,,,2019-Q4,1.5346,A,F,
Q,SE,R,771,0,,,,2020-Q1,3.5235,A,F,
Q,SE,R,771,0,,,,2020-Q2,3.136,A,F,
Q,SE,R,771,0,,,,2020-Q3,3.126,A,F,
Q,SE,R,771,0,,,,2020-Q4,4.9362,A,F,
Q,SE,R,771,0,,,,2021-Q1,5.6093,A,F,
Q,SE,R,771,0,,,,2021-Q2,8.9649,A,F,
Q,SE,R,771,0,,,,2021-Q3,9.1741,A,F,
Q,SE,R,771,0,,,,2021-Q4,7.3373,A,F,
Q,SE,R,771,0,,,,2022-Q1,5.413,A,F,
Q,SE,R,771,0,,,,2022-Q2,-0.3582,A,F,
Q,SE,R,771,0,,,,2022-Q3,-7.8157,A,F,
Q,SE,R,771,0,,,,2022-Q4,-13.6686,A,F,
Q,SE,R,771,0,,,,2023-Q1,-16.2763,A,F,
Q,SE,R,771,0,,,,2023-Q2,-15.0838,A,F,
Q,SE,R,771,0,,,,2023-Q3,-11.0355,A,F,
Q,SE,R,771,0,,,,2023-Q4,-7.9678,A,F,
Q,SE,R,771,0,,,,2024-Q1,-5.9809,A,F,
Q,SE,R,771,0,,,,2024-Q2,-4.0208,A,F,
Q,SE,R,771,0,,,,2024-Q3,-1.7833,A,F,
Q,SE,R,771,0,,,,2024-Q4,0.7952,A,F,
Q,SE,R,771,0,,,,2025-Q1,1.1989,A,F,
Q,SE,R,771,0,,,,2025-Q2,0.1804,A,F,
Q,SE,R,771,0,,,,2025-Q3,-0.6072,A,F,
Q,SE,R,771,0,,,,2025-Q4,0.69,A,F,
Q,MT,N,771,0,,,,2006-Q1,9.8764,A,F,
Q,MT,N,771,0,,,,2006-Q2,22.6549,A,F,
Q,MT,N,771,0,,,,2006-Q3,16.9935,A,F,
Q,MT,N,771,0,,,,2006-Q4,29.4613,A,F,
Q,MT,N,771,0,,,,2007-Q1,29.8556,A,F,
Q,MT,N,771,0,,,,2007-Q2,22.3665,A,F,
Q,MT,N,771,0,,,,2007-Q3,20.3911,A,F,
Q,MT,N,771,0,,,,2007-Q4,13.2639,A,F,
Q,MT,N,771,0,,,,2008-Q1,16.6872,A,F,
Q,MT,N,771,0,,,,2008-Q2,6.7217,A,F,
Q,MT,N,771,0,,,,2008-Q3,11.8329,A,F,
Q,MT,N,771,0,,,,2008-Q4,9.2996,A,F,
Q,MT,N,771,0,,,,2009-Q1,-2.8602,A,F,
Q,MT,N,771,0,,,,2009-Q2,-0.7735,A,F,
Q,MT,N,771,0,,,,2009-Q3,-5.7054,A,F,
Q,MT,N,771,0,,,,2009-Q4,-7.668,A,F,
Q,MT,N,771,0,,,,2010-Q1,-0.2181,A,F,
Q,MT,N,771,0,,,,2010-Q2,1.559,A,F,
Q,MT,N,771,0,,,,2010-Q3,3.4103,A,F,
Q,MT,N,771,0,,,,2010-Q4,-0.4551,A,F,
Q,MT,N,771,0,,,,2011-Q1,-3.0601,A,F,
Q,MT,N,771,0,,,,2011-Q2,-0.4386,A,F,
Q,MT,N,771,0,,,,2011-Q3,-3.1915,A,F,
Q,MT,N,771,0,,,,2011-Q4,1.3715,A,F,
Q,MT,N,771,0,,,,2012-Q1,2.0293,A,F,
Q,MT,N,771,0,,,,2012-Q2,-1.4317,A,F,
Q,MT,N,771,0,,,,2012-Q3,5.4945,A,F,
Q,MT,N,771,0,,,,2012-Q4,6.0879,A,F,
Q,MT,N,771,0,,,,2013-Q1,0.9945,A,F,
Q,MT,N,771,0,,,,2013-Q2,0.6704,A,F,
Q,MT,N,771,0,,,,2013-Q3,-1.7708,A,F,
Q,MT,N,771,0,,,,2013-Q4,-1.3815,A,F,
Q,MT,N,771,0,,,,2014-Q1,1.5317,A,F,
Q,MT,N,771,0,,,,2014-Q2,2.8857,A,F,
Q,MT,N,771,0,,,,2014-Q3,0.3181,A,F,
Q,MT,N,771,0,,,,2014-Q4,5.4957,A,F,
Q,MT,N,771,0,,,,2015-Q1,2.694,A,F,
Q,MT,N,771,0,,,,2015-Q2,3.6677,A,F,
Q,MT,N,771,0,,,,2015-Q3,8.5624,A,F,
Q,MT,N,771,0,,,,2015-Q4,8.1716,A,F,
Q,MT,N,771,0,,,,2016-Q1,5.2466,A,F,
Q,MT,N,771,0,,,,2016-Q2,6.9719,A,F,
Q,MT,N,771,0,,,,2016-Q3,4.7711,A,F,
Q,MT,N,771,0,,,,2016-Q4,4.9103,A,F,
Q,MT,N,771,0,,,,2017-Q1,5.2841,A,F,
Q,MT,N,771,0,,,,2017-Q2,5.9338,A,F,
Q,MT,N,771,0,,,,2017-Q3,5.0186,A,F,
Q,MT,N,771,0,,,,2017-Q4,4.9505,A,F,
Q,MT,N,771,0,,,,2018-Q1,5.3977,A,F,
Q,MT,N,771,0,,,,2018-Q2,6.0606,A,F,
Q,MT,N,771,0,,,,2018-Q3,5.5752,A,F,
Q,MT,N,771,0,,,,2018-Q4,6.1749,A,F,
Q,MT,N,771,0,,,,2019-Q1,6.4691,A,F,
Q,MT,N,771,0,,,,2019-Q2,6.3204,A,F,
Q,MT,N,771,0,,,,2019-Q3,5.9514,A,F,
Q,MT,N,771,0,,,,2019-Q4,5.7351,A,F,
Q,MT,N,771,0,,,,2020-Q1,5.5696,A,F,
Q,MT,N,771,0,,,,2020-Q2,3.9088,A,F,
Q,MT,N,771,0,,,,2020-Q3,2.6899,A,F,
Q,MT,N,771,0,,,,2020-Q4,1.6043,A,F,
Q,MT,N,771,0,,,,2021-Q1,4.5564,A,F,
Q,MT,N,771,0,,,,2021-Q2,5.3291,A,F,
Q,MT,N,771,0,,,,2021-Q3,5.9322,A,F,
Q,MT,N,771,0,,,,2021-Q4,4.5113,A,F,
Q,MT,N,771,0,,,,2022-Q1,6.8043,A,F,
Q,MT,N,771,0,,,,2022-Q2,7.5893,A,F,
Q,MT,N,771,0,,,,2022-Q3,6.3273,A,F,
Q,MT,N,771,0,,,,2022-Q4,5.8993,A,F,
Q,MT,N,771,0,,,,2023-Q1,7.3013,A,F,
Q,MT,N,771,0,,,,2023-Q2,5.2559,A,F,
Q,MT,N,771,0,,,,2023-Q3,5.684,A,F,
Q,MT,N,771,0,,,,2023-Q4,6.6916,A,F,
Q,MT,N,771,0,,,,2024-Q1,6.7245,A,F,
Q,MT,N,771,0,,,,2024-Q2,6.9251,A,F,
Q,MT,N,771,0,,,,2024-Q3,6.9575,A,F,
Q,MT,N,771,0,,,,2024-Q4,6.3992,A,F,
Q,MT,N,771,0,,,,2025-Q1,5.9257,A,F,
Q,MT,N,771,0,,,,2025-Q2,5.6409,A,F,
Q,MT,N,771,0,,,,2025-Q3,5.9603,A,F,
Q,MT,N,771,0,,,,2025-Q4,6.1401,A,F,
Q,DK,N,771,0,,,,1971-Q1,8.9506,A,F,
Q,DK,N,771,0,,,,1971-Q2,9.8765,A,F,
Q,DK,N,771,0,,,,1971-Q3,13.0658,A,F,
Q,DK,N,771,0,,,,1971-Q4,18.93,A,F,
Q,DK,N,771,0,,,,1972-Q1,15.4391,A,F,
Q,DK,N,771,0,,,,1972-Q2,19.8502,A,F,
Q,DK,N,771,0,,,,1972-Q3,17.2429,A,F,
Q,DK,N,771,0,,,,1972-Q4,16.436,A,F,
Q,DK,N,771,0,,,,1973-Q1,15.1738,A,F,
Q,DK,N,771,0,,,,1973-Q2,13.0859,A,F,
Q,DK,N,771,0,,,,1973-Q3,17.8114,A,F,
Q,DK,N,771,0,,,,1973-Q4,15.7504,A,F,
Q,DK,N,771,0,,,,1974-Q1,10.6534,A,F,
Q,DK,N,771,0,,,,1974-Q2,3.9724,A,F,
Q,DK,N,771,0,,,,1974-Q3,0.2964,A,F,
Q,DK,N,771,0,,,,1974-Q4,4.8139,A,F,
Q,DK,N,771,0,,,,1975-Q1,11.8742,A,F,
Q,DK,N,771,0,,,,1975-Q2,19.9336,A,F,
Q,DK,N,771,0,,,,1975-Q3,24.0722,A,F,
Q,DK,N,771,0,,,,1975-Q4,15.9216,A,F,
Q,DK,N,771,0,,,,1976-Q1,11.9048,A,F,
Q,DK,N,771,0,,,,1976-Q2,9.2798,A,F,
Q,DK,N,771,0,,,,1976-Q3,6.5379,A,F,
Q,DK,N,771,0,,,,1976-Q4,10.7237,A,F,
Q,DK,N,771,0,,,,1977-Q1,7.921,A,F,
Q,DK,N,771,0,,,,1977-Q2,13.4347,A,F,
Q,DK,N,771,0,,,,1977-Q3,15.354,A,F,
Q,DK,N,771,0,,,,1977-Q4,16.4361,A,F,
Q,DK,N,771,0,,,,1978-Q1,19.9287,A,F,
Q,DK,N,771,0,,,,1978-Q2,17.3631,A,F,
Q,DK,N,771,0,,,,1978-Q3,15.9595,A,F,
Q,DK,N,771,0,,,,1978-Q4,11.3911,A,F,
Q,DK,N,771,0,,,,1979-Q1,10.2991,A,F,
Q,DK,N,771,0,,,,1979-Q2,10.9101,A,F,
Q,DK,N,771,0,,,,1979-Q3,9.844,A,F,
Q,DK,N,771,0,,,,1979-Q4,8.6077,A,F,
Q,DK,N,771,0,,,,1980-Q1,4.13,A,F,
Q,DK,N,771,0,,,,1980-Q2,-3.485,A,F,
Q,DK,N,771,0,,,,1980-Q3,-3.2973,A,F,
Q,DK,N,771,0,,,,1980-Q4,-2.9975,A,F,
Q,DK,N,771,0,,,,1981-Q1,-1.8279,A,F,
Q,DK,N,771,0,,,,1981-Q2,-2.8282,A,F,
Q,DK,N,771,0,,,,1981-Q3,-7.8685,A,F,
Q,DK,N,771,0,,,,1981-Q4,-6.3198,A,F,
Q,DK,N,771,0,,,,1982-Q1,-6.5168,A,F,
Q,DK,N,771,0,,,,1982-Q2,-1.7756,A,F,
Q,DK,N,771,0,,,,1982-Q3,-0.4935,A,F,
Q,DK,N,771,0,,,,1982-Q4,0,A,F,
Q,DK,N,771,0,,,,1983-Q1,9.4513,A,F,
Q,DK,N,771,0,,,,1983-Q2,22.2139,A,F,
Q,DK,N,771,0,,,,1983-Q3,26.7595,A,F,
Q,DK,N,771,0,,,,1983-Q4,27.4693,A,F,
Q,DK,N,771,0,,,,1984-Q1,24.103,A,F,
Q,DK,N,771,0,,,,1984-Q2,12.5191,A,F,
Q,DK,N,771,0,,,,1984-Q3,12.2179,A,F,
Q,DK,N,771,0,,,,1984-Q4,13.9327,A,F,
Q,DK,N,771,0,,,,1985-Q1,12.0764,A,F,
Q,DK,N,771,0,,,,1985-Q2,14.8259,A,F,
Q,DK,N,771,0,,,,1985-Q3,21.6546,A,F,
Q,DK,N,771,0,,,,1985-Q4,19.2609,A,F,
Q,DK,N,771,0,,,,1986-Q1,21.254,A,F,
Q,DK,N,771,0,,,,1986-Q2,16.3578,A,F,
Q,DK,N,771,0,,,,1986-Q3,5.8415,A,F,
Q,DK,N,771,0,,,,1986-Q4,4.8418,A,F,
Q,DK,N,771,0,,,,1987-Q1,-7.3697,A,F,
Q,DK,N,771,0,,,,1987-Q2,-7.8811,A,F,
Q,DK,N,771,0,,,,1987-Q3,-6.071,A,F,
Q,DK,N,771,0,,,,1987-Q4,-8.3333,A,F,
Q,DK,N,771,0,,,,1988-Q1,-0.4835,A,F,
Q,DK,N,771,0,,,,1988-Q2,-0.5836,A,F,
Q,DK,N,771,0,,,,1988-Q3,1.9623,A,F,
Q,DK,N,771,0,,,,1988-Q4,3.7506,A,F,
Q,DK,N,771,0,,,,1989-Q1,1.3582,A,F,
Q,DK,N,771,0,,,,1989-Q2,1.8607,A,F,
Q,DK,N,771,0,,,,1989-Q3,-1.9245,A,F,
Q,DK,N,771,0,,,,1989-Q4,-4.0898,A,F,
Q,DK,N,771,0,,,,1990-Q1,-7.5934,A,F,
Q,DK,N,771,0,,,,1990-Q2,-7.3937,A,F,
Q,DK,N,771,0,,,,1990-Q3,-7.9268,A,F,
Q,DK,N,771,0,,,,1990-Q4,-7.1557,A,F,
Q,DK,N,771,0,,,,1991-Q1,-0.731,A,F,
Q,DK,N,771,0,,,,1991-Q2,0.1057,A,F,
Q,DK,N,771,0,,,,1991-Q3,2.2396,A,F,
Q,DK,N,771,0,,,,1991-Q4,3.6476,A,F,
Q,DK,N,771,0,,,,1992-Q1,0.8907,A,F,
Q,DK,N,771,0,,,,1992-Q2,-0.3636,A,F,
Q,DK,N,771,0,,,,1992-Q3,-1.8608,A,F,
Q,DK,N,771,0,,,,1992-Q4,-5.0859,A,F,
Q,DK,N,771,0,,,,1993-Q1,-5.6975,A,F,
Q,DK,N,771,0,,,,1993-Q2,-6.3331,A,F,
Q,DK,N,771,0,,,,1993-Q3,0,A,F,
Q,DK,N,771,0,,,,1993-Q4,8.6105,A,F,
Q,DK,N,771,0,,,,1994-Q1,16.4399,A,F,
Q,DK,N,771,0,,,,1994-Q2,17.2301,A,F,
Q,DK,N,771,0,,,,1994-Q3,10.3324,A,F,
